dataset_code;layer_code;current_layer_code;model;scenario;year;version;layer_url
WorldClim;WC_prec6_he45_2050;WC_prec6;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_he45_2050_lonlat.tif
WorldClim;WC_prec6_he45_2070;WC_prec6;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_he45_2070_lonlat.tif
WorldClim;WC_prec6_he60_2050;WC_prec6;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_he60_2050_lonlat.tif
WorldClim;WC_prec6_he60_2070;WC_prec6;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_he60_2070_lonlat.tif
WorldClim;WC_prec6_he85_2050;WC_prec6;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_he85_2050_lonlat.tif
WorldClim;WC_prec6_he85_2070;WC_prec6;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_he85_2070_lonlat.tif
WorldClim;WC_prec6_mr26_2050;WC_prec6;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr26_2050_lonlat.tif
WorldClim;WC_prec6_mr26_2070;WC_prec6;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr26_2070_lonlat.tif
WorldClim;WC_prec6_mr45_2050;WC_prec6;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr45_2050_lonlat.tif
WorldClim;WC_prec6_mr45_2070;WC_prec6;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr45_2070_lonlat.tif
WorldClim;WC_prec6_mr60_2050;WC_prec6;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr60_2050_lonlat.tif
WorldClim;WC_prec6_mr60_2070;WC_prec6;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr60_2070_lonlat.tif
WorldClim;WC_prec6_mr85_2050;WC_prec6;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr85_2050_lonlat.tif
WorldClim;WC_prec6_mr85_2070;WC_prec6;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec6_mr85_2070_lonlat.tif
WorldClim;WC_prec7_cc26_2050;WC_prec7;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc26_2050_lonlat.tif
WorldClim;WC_prec7_cc26_2070;WC_prec7;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc26_2070_lonlat.tif
WorldClim;WC_prec7_cc45_2050;WC_prec7;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc45_2050_lonlat.tif
WorldClim;WC_prec7_cc45_2070;WC_prec7;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc45_2070_lonlat.tif
WorldClim;WC_prec7_cc60_2050;WC_prec7;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc60_2050_lonlat.tif
WorldClim;WC_prec7_cc60_2070;WC_prec7;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc60_2070_lonlat.tif
WorldClim;WC_prec7_cc85_2050;WC_prec7;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc85_2050_lonlat.tif
WorldClim;WC_prec7_cc85_2070;WC_prec7;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_cc85_2070_lonlat.tif
WorldClim;WC_prec7_he26_2050;WC_prec7;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he26_2050_lonlat.tif
WorldClim;WC_prec7_he26_2070;WC_prec7;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he26_2070_lonlat.tif
WorldClim;WC_prec7_he45_2050;WC_prec7;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he45_2050_lonlat.tif
WorldClim;WC_prec7_he45_2070;WC_prec7;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he45_2070_lonlat.tif
WorldClim;WC_prec7_he60_2050;WC_prec7;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he60_2050_lonlat.tif
WorldClim;WC_prec7_he60_2070;WC_prec7;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he60_2070_lonlat.tif
WorldClim;WC_prec7_he85_2050;WC_prec7;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he85_2050_lonlat.tif
WorldClim;WC_prec7_he85_2070;WC_prec7;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_he85_2070_lonlat.tif
WorldClim;WC_prec7_mr26_2050;WC_prec7;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr26_2050_lonlat.tif
WorldClim;WC_prec7_mr26_2070;WC_prec7;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr26_2070_lonlat.tif
WorldClim;WC_prec7_mr45_2050;WC_prec7;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr45_2050_lonlat.tif
WorldClim;WC_prec7_mr45_2070;WC_prec7;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr45_2070_lonlat.tif
WorldClim;WC_prec7_mr60_2050;WC_prec7;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr60_2050_lonlat.tif
WorldClim;WC_prec7_mr60_2070;WC_prec7;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr60_2070_lonlat.tif
WorldClim;WC_prec7_mr85_2050;WC_prec7;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr85_2050_lonlat.tif
WorldClim;WC_prec7_mr85_2070;WC_prec7;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec7_mr85_2070_lonlat.tif
WorldClim;WC_prec8_cc26_2050;WC_prec8;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc26_2050_lonlat.tif
WorldClim;WC_prec8_cc26_2070;WC_prec8;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc26_2070_lonlat.tif
WorldClim;WC_prec8_cc45_2050;WC_prec8;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc45_2050_lonlat.tif
WorldClim;WC_prec8_cc45_2070;WC_prec8;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc45_2070_lonlat.tif
WorldClim;WC_prec8_cc60_2050;WC_prec8;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc60_2050_lonlat.tif
WorldClim;WC_prec8_cc60_2070;WC_prec8;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc60_2070_lonlat.tif
WorldClim;WC_prec8_cc85_2050;WC_prec8;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc85_2050_lonlat.tif
WorldClim;WC_prec8_cc85_2070;WC_prec8;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_cc85_2070_lonlat.tif
WorldClim;WC_prec8_he26_2050;WC_prec8;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he26_2050_lonlat.tif
WorldClim;WC_prec8_he26_2070;WC_prec8;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he26_2070_lonlat.tif
WorldClim;WC_prec8_he45_2050;WC_prec8;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he45_2050_lonlat.tif
WorldClim;WC_prec8_he45_2070;WC_prec8;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he45_2070_lonlat.tif
WorldClim;WC_prec8_he60_2050;WC_prec8;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he60_2050_lonlat.tif
WorldClim;WC_prec8_he60_2070;WC_prec8;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he60_2070_lonlat.tif
WorldClim;WC_prec8_he85_2050;WC_prec8;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he85_2050_lonlat.tif
WorldClim;WC_prec8_he85_2070;WC_prec8;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_he85_2070_lonlat.tif
WorldClim;WC_prec8_mr26_2050;WC_prec8;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr26_2050_lonlat.tif
WorldClim;WC_prec8_mr26_2070;WC_prec8;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr26_2070_lonlat.tif
WorldClim;WC_prec8_mr45_2050;WC_prec8;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr45_2050_lonlat.tif
WorldClim;WC_prec8_mr45_2070;WC_prec8;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr45_2070_lonlat.tif
WorldClim;WC_prec8_mr60_2050;WC_prec8;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr60_2050_lonlat.tif
WorldClim;WC_prec8_mr60_2070;WC_prec8;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr60_2070_lonlat.tif
WorldClim;WC_prec8_mr85_2050;WC_prec8;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr85_2050_lonlat.tif
WorldClim;WC_prec8_mr85_2070;WC_prec8;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec8_mr85_2070_lonlat.tif
WorldClim;WC_prec9_cc26_2050;WC_prec9;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc26_2050_lonlat.tif
WorldClim;WC_prec9_cc26_2070;WC_prec9;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc26_2070_lonlat.tif
WorldClim;WC_prec9_cc45_2050;WC_prec9;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc45_2050_lonlat.tif
WorldClim;WC_prec9_cc45_2070;WC_prec9;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc45_2070_lonlat.tif
WorldClim;WC_prec9_cc60_2050;WC_prec9;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc60_2050_lonlat.tif
WorldClim;WC_prec9_cc60_2070;WC_prec9;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc60_2070_lonlat.tif
WorldClim;WC_prec9_cc85_2050;WC_prec9;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc85_2050_lonlat.tif
WorldClim;WC_prec9_cc85_2070;WC_prec9;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_cc85_2070_lonlat.tif
WorldClim;WC_prec9_he26_2050;WC_prec9;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he26_2050_lonlat.tif
WorldClim;WC_prec9_he26_2070;WC_prec9;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he26_2070_lonlat.tif
WorldClim;WC_prec9_he45_2050;WC_prec9;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he45_2050_lonlat.tif
WorldClim;WC_prec9_he45_2070;WC_prec9;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he45_2070_lonlat.tif
WorldClim;WC_prec9_he60_2050;WC_prec9;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he60_2050_lonlat.tif
WorldClim;WC_prec9_he60_2070;WC_prec9;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he60_2070_lonlat.tif
WorldClim;WC_prec9_he85_2050;WC_prec9;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he85_2050_lonlat.tif
WorldClim;WC_prec9_he85_2070;WC_prec9;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_he85_2070_lonlat.tif
WorldClim;WC_prec9_mr26_2050;WC_prec9;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr26_2050_lonlat.tif
WorldClim;WC_prec9_mr26_2070;WC_prec9;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr26_2070_lonlat.tif
WorldClim;WC_prec9_mr45_2050;WC_prec9;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr45_2050_lonlat.tif
WorldClim;WC_prec9_mr45_2070;WC_prec9;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr45_2070_lonlat.tif
WorldClim;WC_prec9_mr60_2050;WC_prec9;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr60_2050_lonlat.tif
WorldClim;WC_prec9_mr60_2070;WC_prec9;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr60_2070_lonlat.tif
WorldClim;WC_prec9_mr85_2050;WC_prec9;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr85_2050_lonlat.tif
WorldClim;WC_prec9_mr85_2070;WC_prec9;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_prec9_mr85_2070_lonlat.tif
WorldClim;WC_tmax1_cc26_2050;WC_tmax1;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc26_2050_lonlat.tif
WorldClim;WC_tmax1_cc26_2070;WC_tmax1;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc26_2070_lonlat.tif
WorldClim;WC_tmax1_cc45_2050;WC_tmax1;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc45_2050_lonlat.tif
WorldClim;WC_tmax1_cc45_2070;WC_tmax1;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc45_2070_lonlat.tif
WorldClim;WC_tmax1_cc60_2050;WC_tmax1;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc60_2050_lonlat.tif
WorldClim;WC_tmax1_cc60_2070;WC_tmax1;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc60_2070_lonlat.tif
WorldClim;WC_tmax1_cc85_2050;WC_tmax1;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc85_2050_lonlat.tif
WorldClim;WC_tmax1_cc85_2070;WC_tmax1;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_cc85_2070_lonlat.tif
WorldClim;WC_tmax1_he26_2050;WC_tmax1;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he26_2050_lonlat.tif
WorldClim;WC_tmax1_he26_2070;WC_tmax1;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he26_2070_lonlat.tif
WorldClim;WC_tmax1_he45_2050;WC_tmax1;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he45_2050_lonlat.tif
WorldClim;WC_tmax1_he45_2070;WC_tmax1;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he45_2070_lonlat.tif
WorldClim;WC_tmax1_he60_2050;WC_tmax1;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he60_2050_lonlat.tif
WorldClim;WC_tmax1_he60_2070;WC_tmax1;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he60_2070_lonlat.tif
WorldClim;WC_tmax1_he85_2050;WC_tmax1;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he85_2050_lonlat.tif
WorldClim;WC_tmax1_he85_2070;WC_tmax1;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_he85_2070_lonlat.tif
WorldClim;WC_tmax1_mr26_2050;WC_tmax1;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr26_2050_lonlat.tif
WorldClim;WC_tmax1_mr26_2070;WC_tmax1;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr26_2070_lonlat.tif
WorldClim;WC_tmax1_mr45_2050;WC_tmax1;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr45_2050_lonlat.tif
WorldClim;WC_tmax1_mr45_2070;WC_tmax1;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr45_2070_lonlat.tif
WorldClim;WC_tmax1_mr60_2050;WC_tmax1;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr60_2050_lonlat.tif
WorldClim;WC_tmax1_mr60_2070;WC_tmax1;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr60_2070_lonlat.tif
WorldClim;WC_tmax1_mr85_2050;WC_tmax1;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr85_2050_lonlat.tif
WorldClim;WC_tmax1_mr85_2070;WC_tmax1;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax1_mr85_2070_lonlat.tif
WorldClim;WC_tmax10_cc26_2050;WC_tmax10;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc26_2050_lonlat.tif
WorldClim;WC_tmax10_cc26_2070;WC_tmax10;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc26_2070_lonlat.tif
WorldClim;WC_tmax10_cc45_2050;WC_tmax10;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc45_2050_lonlat.tif
WorldClim;WC_tmax10_cc45_2070;WC_tmax10;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc45_2070_lonlat.tif
WorldClim;WC_tmax10_cc60_2050;WC_tmax10;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc60_2050_lonlat.tif
WorldClim;WC_tmax10_cc60_2070;WC_tmax10;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc60_2070_lonlat.tif
WorldClim;WC_tmax10_cc85_2050;WC_tmax10;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc85_2050_lonlat.tif
WorldClim;WC_tmax10_cc85_2070;WC_tmax10;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_cc85_2070_lonlat.tif
WorldClim;WC_tmax10_he26_2050;WC_tmax10;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he26_2050_lonlat.tif
WorldClim;WC_tmax10_he26_2070;WC_tmax10;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he26_2070_lonlat.tif
WorldClim;WC_tmax10_he45_2050;WC_tmax10;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he45_2050_lonlat.tif
WorldClim;WC_tmax10_he45_2070;WC_tmax10;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he45_2070_lonlat.tif
WorldClim;WC_tmax10_he60_2050;WC_tmax10;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he60_2050_lonlat.tif
WorldClim;WC_tmax10_he60_2070;WC_tmax10;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he60_2070_lonlat.tif
WorldClim;WC_tmax10_he85_2050;WC_tmax10;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he85_2050_lonlat.tif
WorldClim;WC_tmax10_he85_2070;WC_tmax10;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_he85_2070_lonlat.tif
WorldClim;WC_tmax10_mr26_2050;WC_tmax10;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr26_2050_lonlat.tif
WorldClim;WC_tmax10_mr26_2070;WC_tmax10;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr26_2070_lonlat.tif
WorldClim;WC_tmax10_mr45_2050;WC_tmax10;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr45_2050_lonlat.tif
WorldClim;WC_tmax10_mr45_2070;WC_tmax10;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr45_2070_lonlat.tif
WorldClim;WC_tmax10_mr60_2050;WC_tmax10;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr60_2050_lonlat.tif
WorldClim;WC_tmax10_mr60_2070;WC_tmax10;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr60_2070_lonlat.tif
WorldClim;WC_tmax10_mr85_2050;WC_tmax10;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr85_2050_lonlat.tif
WorldClim;WC_tmax10_mr85_2070;WC_tmax10;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax10_mr85_2070_lonlat.tif
WorldClim;WC_tmax11_cc26_2050;WC_tmax11;CCSM4;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc26_2050_lonlat.tif
WorldClim;WC_tmax11_cc26_2070;WC_tmax11;CCSM4;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc26_2070_lonlat.tif
WorldClim;WC_tmax11_cc45_2050;WC_tmax11;CCSM4;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc45_2050_lonlat.tif
WorldClim;WC_tmax11_cc45_2070;WC_tmax11;CCSM4;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc45_2070_lonlat.tif
WorldClim;WC_tmax11_cc60_2050;WC_tmax11;CCSM4;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc60_2050_lonlat.tif
WorldClim;WC_tmax11_cc60_2070;WC_tmax11;CCSM4;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc60_2070_lonlat.tif
WorldClim;WC_tmax11_cc85_2050;WC_tmax11;CCSM4;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc85_2050_lonlat.tif
WorldClim;WC_tmax11_cc85_2070;WC_tmax11;CCSM4;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_cc85_2070_lonlat.tif
WorldClim;WC_tmax11_he26_2050;WC_tmax11;HadGEM2-ES;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he26_2050_lonlat.tif
WorldClim;WC_tmax11_he26_2070;WC_tmax11;HadGEM2-ES;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he26_2070_lonlat.tif
WorldClim;WC_tmax11_he45_2050;WC_tmax11;HadGEM2-ES;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he45_2050_lonlat.tif
WorldClim;WC_tmax11_he45_2070;WC_tmax11;HadGEM2-ES;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he45_2070_lonlat.tif
WorldClim;WC_tmax11_he60_2050;WC_tmax11;HadGEM2-ES;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he60_2050_lonlat.tif
WorldClim;WC_tmax11_he60_2070;WC_tmax11;HadGEM2-ES;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he60_2070_lonlat.tif
WorldClim;WC_tmax11_he85_2050;WC_tmax11;HadGEM2-ES;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he85_2050_lonlat.tif
WorldClim;WC_tmax11_he85_2070;WC_tmax11;HadGEM2-ES;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_he85_2070_lonlat.tif
WorldClim;WC_tmax11_mr26_2050;WC_tmax11;MIROC-ESM;rcp26;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr26_2050_lonlat.tif
WorldClim;WC_tmax11_mr26_2070;WC_tmax11;MIROC-ESM;rcp26;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr26_2070_lonlat.tif
WorldClim;WC_tmax11_mr45_2050;WC_tmax11;MIROC-ESM;rcp45;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr45_2050_lonlat.tif
WorldClim;WC_tmax11_mr45_2070;WC_tmax11;MIROC-ESM;rcp45;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr45_2070_lonlat.tif
WorldClim;WC_tmax11_mr60_2050;WC_tmax11;MIROC-ESM;rcp60;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr60_2050_lonlat.tif
WorldClim;WC_tmax11_mr60_2070;WC_tmax11;MIROC-ESM;rcp60;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr60_2070_lonlat.tif
WorldClim;WC_tmax11_mr85_2050;WC_tmax11;MIROC-ESM;rcp85;2050;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr85_2050_lonlat.tif
WorldClim;WC_tmax11_mr85_2070;WC_tmax11;MIROC-ESM;rcp85;2070;1;https://www.lifewatch.be/sdmpredictors/WC_tmax11_mr85_2070_lonlat.tif
